Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points Per Adult,Tax Per Adult,Flight Duration(s),StopOvers,Transition Time,Aircraft Details,Equipment,Remaining Seats,Designated Class,Source,TimeStamp
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-25 21:00:00, 2023-08-26 08:50:00","2023-08-26 04:55:00, 2023-08-26 14:10:00","Economy, Economy","X, X",75000,$333.69,"14h 55m, 07h 20m",1,03h 55m,"QR909(Qatar), QR7(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Economy,VA,2023-08-17 17:44:10
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-25 21:00:00, 2023-08-26 08:50:00","2023-08-26 04:55:00, 2023-08-26 14:10:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,03h 55m,"QR909(Qatar), QR7(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Business,VA,2023-08-17 17:44:10
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-25 21:00:00, 2023-08-26 12:40:00","2023-08-26 04:55:00, 2023-08-26 18:00:00","Economy, Economy","X, X",75000,$333.69,"14h 55m, 07h 20m",1,07h 45m,"QR909(Qatar), QR1(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Economy,VA,2023-08-17 17:44:10
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-25 21:00:00, 2023-08-26 12:40:00","2023-08-26 04:55:00, 2023-08-26 18:00:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,07h 45m,"QR909(Qatar), QR1(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Business,VA,2023-08-17 17:44:10
SYD,LHR,"SYD-MEL, MEL-SFO, SFO-LHR","2023-08-25 21:30:00, 2023-08-26 10:55:00, 2023-08-26 12:30:00","2023-08-25 23:05:00, 2023-08-26 08:30:00, 2023-08-27 06:55:00","Economy, Economy, Economy","X, X, X",59800,$166.48,"01h 35m, 14h 35m, 10h 25m",2,"11h 50m, 04h 00m","VA898(Virgin Australia), UA61(United Airlines), UA901(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 777",9,Economy,VA,2023-08-17 17:44:10
SYD,LHR,"SYD-LAX, LAX-LHR","2023-08-26 09:30:00, 2023-08-26 12:55:00","2023-08-26 06:05:00, 2023-08-27 07:25:00","Economy, Economy","X, X",59800,$133.88,"13h 35m, 10h 30m",1,06h 50m,"UA842(United Airlines), UA231(United Airlines)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-26 21:00:00, 2023-08-27 12:40:00","2023-08-27 04:55:00, 2023-08-27 18:00:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,07h 45m,"QR909(Qatar), QR1(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Business,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-26 21:00:00, 2023-08-27 12:40:00","2023-08-27 04:55:00, 2023-08-27 18:00:00","Economy, Economy","X, X",75000,$333.69,"14h 55m, 07h 20m",1,07h 45m,"QR909(Qatar), QR1(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-26 21:00:00, 2023-08-27 08:50:00","2023-08-27 04:55:00, 2023-08-27 14:10:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,03h 55m,"QR909(Qatar), QR7(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Business,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-26 21:00:00, 2023-08-27 07:55:00","2023-08-27 04:55:00, 2023-08-27 13:15:00","Economy, Economy","X, X",75000,$333.69,"14h 55m, 07h 20m",1,03h 00m,"QR909(Qatar), QR3(Qatar)","Airbus A380-800, Airbus A380-800",4,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-26 21:00:00, 2023-08-27 07:55:00","2023-08-27 04:55:00, 2023-08-27 13:15:00","First, First","Z, Z",203000,$1067.19,"14h 55m, 07h 20m",1,03h 00m,"QR909(Qatar), QR3(Qatar)","Airbus A380-800, Airbus A380-800",4,First,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-26 21:00:00, 2023-08-27 07:55:00","2023-08-27 04:55:00, 2023-08-27 13:15:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,03h 00m,"QR909(Qatar), QR3(Qatar)","Airbus A380-800, Airbus A380-800",4,Business,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-26 21:00:00, 2023-08-27 08:50:00","2023-08-27 04:55:00, 2023-08-27 14:10:00","Economy, Economy","X, X",75000,$333.69,"14h 55m, 07h 20m",1,03h 55m,"QR909(Qatar), QR7(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-LAX, LAX-LHR","2023-08-27 09:30:00, 2023-08-27 12:55:00","2023-08-27 06:05:00, 2023-08-28 07:25:00","Economy, Economy","X, X",59800,$133.88,"13h 35m, 10h 30m",1,06h 50m,"UA842(United Airlines), UA231(United Airlines)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-27 21:00:00, 2023-08-28 12:40:00","2023-08-28 04:55:00, 2023-08-28 18:00:00","Economy, Economy","X, X",75000,$333.69,"14h 55m, 07h 20m",1,07h 45m,"QR909(Qatar), QR1(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-27 21:00:00, 2023-08-28 12:40:00","2023-08-28 04:55:00, 2023-08-28 18:00:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,07h 45m,"QR909(Qatar), QR1(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Business,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-27 21:00:00, 2023-08-28 08:50:00","2023-08-28 04:55:00, 2023-08-28 14:10:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,03h 55m,"QR909(Qatar), QR7(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Business,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-27 21:00:00, 2023-08-28 08:50:00","2023-08-28 04:55:00, 2023-08-28 14:10:00","Economy, Economy","X, X",75000,$333.69,"14h 55m, 07h 20m",1,03h 55m,"QR909(Qatar), QR7(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-27 21:00:00, 2023-08-28 07:55:00","2023-08-28 04:55:00, 2023-08-28 13:15:00","First, First","Z, Z",203000,$1067.19,"14h 55m, 07h 20m",1,03h 00m,"QR909(Qatar), QR3(Qatar)","Airbus A380-800, Airbus A380-800",4,First,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-27 21:00:00, 2023-08-28 07:55:00","2023-08-28 04:55:00, 2023-08-28 13:15:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,03h 00m,"QR909(Qatar), QR3(Qatar)","Airbus A380-800, Airbus A380-800",4,Business,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-DOH, DOH-LHR","2023-08-27 21:00:00, 2023-08-28 07:55:00","2023-08-28 04:55:00, 2023-08-28 13:15:00","Economy, Economy","X, X",75000,$333.69,"14h 55m, 07h 20m",1,03h 00m,"QR909(Qatar), QR3(Qatar)","Airbus A380-800, Airbus A380-800",4,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-LAX, LAX-LHR","2023-08-28 09:30:00, 2023-08-28 12:55:00","2023-08-28 06:05:00, 2023-08-29 07:25:00","Economy, Economy","X, X",59800,$133.88,"13h 35m, 10h 30m",1,06h 50m,"UA842(United Airlines), UA231(United Airlines)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-17 17:44:13
SYD,LHR,"SYD-SFO, SFO-LHR","2023-08-28 10:25:00, 2023-08-28 12:30:00","2023-08-28 07:00:00, 2023-08-29 06:55:00","Economy, Economy","X, X",59800,$133.88,"13h 35m, 10h 25m",1,05h 30m,"UA870(United Airlines), UA901(United Airlines)","Boeing 777-300ER, Boeing 777",3,Economy,VA,2023-08-17 17:44:13
SYD,LHR,"SYD-SFO, SFO-LHR","2023-08-28 10:25:00, 2023-08-28 16:00:00","2023-08-28 07:00:00, 2023-08-29 10:25:00","Economy, Economy","X, X",59800,$133.88,"13h 35m, 10h 25m",1,09h 00m,"UA870(United Airlines), UA948(United Airlines)","Boeing 777-300ER, Boeing 777",3,Economy,VA,2023-08-17 17:44:13
SYD,LHR,"SYD-SFO, SFO-LHR","2023-08-28 10:25:00, 2023-08-28 19:50:00","2023-08-28 07:00:00, 2023-08-29 14:10:00","Economy, Economy","X, X",59800,$133.88,"13h 35m, 10h 20m",1,12h 50m,"UA870(United Airlines), UA930(United Airlines)","Boeing 777-300ER, Boeing 787-9",3,Economy,VA,2023-08-17 17:44:13
SYD,LHR,"SYD-LAX, LAX-LHR","2023-09-04 09:30:00, 2023-09-04 12:55:00","2023-09-04 06:05:00, 2023-09-05 07:25:00","Economy, Economy","X, X",59800,$133.88,"13h 35m, 10h 30m",1,06h 50m,"UA842(United Airlines), UA231(United Airlines)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-17 17:44:10
SYD,LHR,"SYD-LAX, LAX-LHR","2023-09-05 09:30:00, 2023-09-05 12:55:00","2023-09-05 06:10:00, 2023-09-06 07:25:00","Economy, Economy","X, X",59800,$133.88,"13h 40m, 10h 30m",1,06h 45m,"UA842(United Airlines), UA231(United Airlines)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-MEL, MEL-SFO, SFO-LHR","2023-09-05 18:15:00, 2023-09-06 10:55:00, 2023-09-06 12:30:00","2023-09-05 19:50:00, 2023-09-06 08:30:00, 2023-09-07 06:55:00","Economy, Economy, Economy","X, X, X",59800,$166.48,"01h 35m, 14h 35m, 10h 25m",2,"15h 05m, 04h 00m","VA876(Virgin Australia), UA61(United Airlines), UA901(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 777",8,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-MEL, MEL-SFO, SFO-LHR","2023-09-05 18:30:00, 2023-09-06 10:55:00, 2023-09-06 12:30:00","2023-09-05 20:05:00, 2023-09-06 08:30:00, 2023-09-07 06:55:00","Economy, Economy, Economy","X, X, X",59800,$166.48,"01h 35m, 14h 35m, 10h 25m",2,"14h 50m, 04h 00m","VA878(Virgin Australia), UA61(United Airlines), UA901(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 777",8,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-MEL, MEL-SFO, SFO-LHR","2023-09-05 19:00:00, 2023-09-06 10:55:00, 2023-09-06 12:30:00","2023-09-05 20:35:00, 2023-09-06 08:30:00, 2023-09-07 06:55:00","Economy, Economy, Economy","X, X, X",59800,$166.48,"01h 35m, 14h 35m, 10h 25m",2,"14h 20m, 04h 00m","VA882(Virgin Australia), UA61(United Airlines), UA901(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 777",9,Economy,VA,2023-08-17 17:44:08
SYD,LHR,"SYD-MEL, MEL-SFO, SFO-LHR","2023-09-06 07:30:00, 2023-09-06 10:55:00, 2023-09-06 12:30:00","2023-09-06 09:05:00, 2023-09-06 08:30:00, 2023-09-07 06:55:00","Economy, Economy, Economy","X, X, X",59800,$162.48,"01h 35m, 14h 35m, 10h 25m",2,"01h 50m, 04h 00m","VA812(Virgin Australia), UA61(United Airlines), UA901(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 777",9,Economy,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-MEL, MEL-SFO, SFO-LHR","2023-09-06 07:45:00, 2023-09-06 10:55:00, 2023-09-06 12:30:00","2023-09-06 09:20:00, 2023-09-06 08:30:00, 2023-09-07 06:55:00","Economy, Economy, Economy","X, X, X",59800,$162.48,"01h 35m, 14h 35m, 10h 25m",2,"01h 35m, 04h 00m","VA814(Virgin Australia), UA61(United Airlines), UA901(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 777",9,Economy,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-LAX, LAX-LHR","2023-09-06 09:30:00, 2023-09-06 12:55:00","2023-09-06 06:10:00, 2023-09-07 07:25:00","Economy, Economy","X, X",59800,$133.88,"13h 40m, 10h 30m",1,06h 45m,"UA842(United Airlines), UA231(United Airlines)","Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-SFO, SFO-LHR","2023-09-06 10:25:00, 2023-09-06 16:00:00","2023-09-06 07:05:00, 2023-09-07 10:25:00","Economy, Economy","X, X",59800,$133.88,"13h 40m, 10h 25m",1,08h 55m,"UA870(United Airlines), UA948(United Airlines)","Boeing 777-300ER, Boeing 777",9,Economy,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-SFO, SFO-LHR","2023-09-06 10:25:00, 2023-09-06 19:50:00","2023-09-06 07:05:00, 2023-09-07 14:10:00","Economy, Economy","X, X",59800,$133.88,"13h 40m, 10h 20m",1,12h 45m,"UA870(United Airlines), UA930(United Airlines)","Boeing 777-300ER, Boeing 787-9",4,Economy,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-SFO, SFO-LHR","2023-09-06 10:25:00, 2023-09-06 12:30:00","2023-09-06 07:05:00, 2023-09-07 06:55:00","Economy, Economy","X, X",59800,$133.88,"13h 40m, 10h 25m",1,05h 25m,"UA870(United Airlines), UA901(United Airlines)","Boeing 777-300ER, Boeing 777",9,Economy,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-DOH, DOH-LHR","2023-09-06 21:00:00, 2023-09-07 08:50:00","2023-09-07 04:55:00, 2023-09-07 14:10:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,03h 55m,"QR909(Qatar), QR7(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Business,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-DOH, DOH-LHR","2023-09-06 21:00:00, 2023-09-07 12:40:00","2023-09-07 04:55:00, 2023-09-07 18:00:00","Economy, Economy","X, X",75000,$333.69,"14h 55m, 07h 20m",1,07h 45m,"QR909(Qatar), QR1(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Economy,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-DOH, DOH-LHR","2023-09-06 21:00:00, 2023-09-07 12:40:00","2023-09-07 04:55:00, 2023-09-07 18:00:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,07h 45m,"QR909(Qatar), QR1(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Business,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-DOH, DOH-LHR","2023-09-06 21:00:00, 2023-09-07 07:55:00","2023-09-07 04:55:00, 2023-09-07 13:15:00","First, First","Z, Z",203000,$1067.19,"14h 55m, 07h 20m",1,03h 00m,"QR909(Qatar), QR3(Qatar)","Airbus A380-800, Airbus A380-800",4,First,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-DOH, DOH-LHR","2023-09-06 21:00:00, 2023-09-07 07:55:00","2023-09-07 04:55:00, 2023-09-07 13:15:00","Business, Business","U, U",139000,$820.09,"14h 55m, 07h 20m",1,03h 00m,"QR909(Qatar), QR3(Qatar)","Airbus A380-800, Airbus A380-800",4,Business,VA,2023-08-17 17:44:09
SYD,LHR,"SYD-DOH, DOH-LHR","2023-09-06 21:00:00, 2023-09-07 07:55:00","2023-09-07 04:55:00, 2023-09-07 13:15:00","Economy, Economy","X, X",75000,$333.69,"14h 55m, 07h 20m",1,03h 00m,"QR909(Qatar), QR3(Qatar)","Airbus A380-800, Airbus A380-800",4,Economy,VA,2023-08-17 17:44:09
